10000000,1,serial,1.41417
10000000,1,reduction,1.40701
10000000,1,critical,20.1933
10000000,2,serial,1.40818
10000000,2,reduction,1.4068
10000000,2,critical,86.2316
10000000,3,serial,1.40081
10000000,3,reduction,1.40251
10000000,3,critical,99.5942
10000000,4,serial,1.40827
10000000,4,reduction,1.38304
10000000,4,critical,103.883
10000000,5,serial,1.39654
10000000,5,reduction,1.38595
10000000,5,critical,95.9261
10000000,6,serial,1.39257
10000000,6,reduction,1.38988
10000000,6,critical,146.082
10000000,7,serial,1.40829
10000000,7,reduction,1.40443
10000000,7,critical,141.152
10000000,8,serial,1.39321
10000000,8,reduction,1.3935
10000000,8,critical,166.197
10000000,9,serial,1.3766
10000000,9,reduction,1.3737
10000000,9,critical,182.657
10000000,10,serial,1.41971
10000000,10,reduction,1.40565
10000000,10,critical,230.537
10000000,11,serial,1.42625
10000000,11,reduction,1.42195
10000000,11,critical,216.954
10000000,12,serial,1.40424
10000000,12,reduction,1.39425
10000000,12,critical,269.228
10000000,13,serial,1.41326
10000000,13,reduction,1.40193
10000000,13,critical,359.233
10000000,14,serial,1.42598
10000000,14,reduction,1.41502
10000000,14,critical,273.84
10000000,15,serial,1.35546
10000000,15,reduction,1.35605
10000000,15,critical,495.967
10000000,16,serial,1.34502
10000000,16,reduction,1.34341
10000000,16,critical,188.201
10000000,17,serial,1.35169
10000000,17,reduction,1.35006
10000000,17,critical,219.332
10000000,18,serial,1.35495
10000000,18,reduction,1.3527
10000000,18,critical,424.264
10000000,19,serial,1.35741
10000000,19,reduction,1.35538
10000000,19,critical,633.375
10000000,20,serial,1.3585
10000000,20,reduction,1.35677
10000000,20,critical,1108.57
10000000,21,serial,1.34709
10000000,21,reduction,1.34559
10000000,21,critical,1038.16
10000000,22,serial,1.41852
10000000,22,reduction,1.41421
10000000,22,critical,787.713
10000000,23,serial,1.43076
10000000,23,reduction,1.43966
10000000,23,critical,824.035
10000000,24,serial,1.42965
10000000,24,reduction,1.42678
10000000,24,critical,905.464
